page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
342,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33426,Aalst,9300.0,appartment,flat,327450.0,2.0,91.0,Super equipped,0.0,1.0,14.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
343,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33425,Aalst,9300.0,appartment,flat,264850.0,1.0,65.0,Super equipped,0.0,1.0,15.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
344,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33424,Aalst,9300.0,appartment,flat,331150.0,2.0,91.0,Super equipped,0.0,1.0,16.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
345,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33423,Aalst,9300.0,appartment,flat,375950.0,2.0,101.0,Super equipped,0.0,1.0,25.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
346,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33422,Aalst,9300.0,appartment,flat,259850.0,1.0,69.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
347,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33421,Aalst,9300.0,appartment,flat,363950.0,2.0,106.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
348,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33420,Aalst,9300.0,appartment,flat,327950.0,2.0,91.0,Super equipped,0.0,1.0,13.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
349,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33417,Aalst,9300.0,appartment,flat,263850.0,1.0,66.0,Super equipped,0.0,1.0,15.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
350,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33416,Aalst,9300.0,appartment,flat,263350.0,1.0,65.0,Super equipped,0.0,1.0,16.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
351,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33415,Aalst,9300.0,appartment,flat,330450.0,2.0,91.0,Super equipped,0.0,1.0,17.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
352,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33414,Aalst,9300.0,appartment,flat,423350.0,2.0,110.0,Super equipped,0.0,1.0,25.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
353,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33413,Aalst,9300.0,appartment,flat,261250.0,1.0,69.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
354,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33412,Aalst,9300.0,appartment,flat,368250.0,2.0,106.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
355,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33411,Aalst,9300.0,appartment,flat,332750.0,2.0,91.0,Super equipped,0.0,1.0,13.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
356,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33407,Aalst,9300.0,appartment,flat,265050.0,1.0,66.0,Super equipped,0.0,1.0,15.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
357,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33406,Aalst,9300.0,appartment,flat,264350.0,1.0,65.0,Super equipped,0.0,1.0,16.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
358,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33405,Aalst,9300.0,appartment,flat,330850.0,2.0,91.0,Super equipped,0.0,1.0,16.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
359,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33404,Aalst,9300.0,appartment,flat,416450.0,2.0,110.0,Super equipped,0.0,1.0,25.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
360,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33403,Aalst,9300.0,appartment,flat,261350.0,1.0,69.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
361,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33402,Aalst,9300.0,appartment,flat,364650.0,2.0,106.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
362,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33401,Aalst,9300.0,appartment,flat,395950.0,2.0,97.0,Super equipped,0.0,1.0,42.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
363,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33397,Aalst,9300.0,appartment,flat,249350.0,1.0,65.0,Super equipped,0.0,1.0,9.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
364,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33396,Aalst,9300.0,appartment,flat,396450.0,2.0,105.0,Super equipped,0.0,1.0,31.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
365,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33395,Aalst,9300.0,appartment,flat,399000.0,2.0,106.0,Super equipped,0.0,1.0,30.0,1.0,N/A,N/A,2.0,0.0,New,2024.0
366,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbj74291,Aalst,9300.0,appartment,flat,325000.0,3.0,184.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,Normal,1973.0
370,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbv11238,Aalst,9300.0,appartment,duplex,345000.0,2.0,115.0,Super equipped,N/A,1.0,12.0,N/A,N/A,N/A,N/A,0.0,New,2023.0
372,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbv07533,Aalst,9300.0,appartment,flat,139000.0,2.0,66.0,Fully equipped,0.0,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Normal,2006.0
373,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rwc41482,Aalst,9300.0,appartment,flat,135000.0,2.0,70.0,Partially equipped,N/A,0.0,N/A,N/A,N/A,N/A,2.0,0.0,To be renovated,1965.0
377,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu95155,Aalst,9300.0,appartment,flat,1390000.0,3.0,451.0,N/A,0.0,1.0,75.0,N/A,N/A,N/A,N/A,N/A,Excellent,N/A
382,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbu73769,Aalter,9880.0,appartment,flat,482000.0,3.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,3.0,N/A,New,2026.0
383,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbu51126,Aalter,9880.0,appartment,flat,459000.0,N/A,0.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,3.0,N/A,New,2025.0
385,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbs18545,Aalter,9880.0,appartment,flat,285000.0,N/A,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,3.0,N/A,New,2025.0
386,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbs18544,Aalter,9880.0,appartment,flat,325000.0,N/A,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,3.0,N/A,New,2025.0
389,https://immovlan.be/en/detail/penthouse/for-sale/9880/aalter/rbv11858,Aalter,9880.0,appartment,penthouse,385000.0,2.0,114.0,N/A,N/A,1.0,33.0,N/A,N/A,N/A,N/A,N/A,N/A,1990.0
390,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbu87915,Aalter,9880.0,appartment,flat,420000.0,3.0,100.0,N/A,N/A,1.0,18.0,1.0,N/A,N/A,2.0,N/A,Excellent,2020.0
391,https://immovlan.be/en/detail/duplex/for-sale/9880/aalter/rbu76917,Aalter,9880.0,appartment,duplex,510000.0,3.0,159.0,Super equipped,N/A,1.0,14.0,N/A,N/A,N/A,N/A,0.0,New,2026.0
392,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbu76916,Aalter,9880.0,appartment,flat,395000.0,2.0,113.0,Super equipped,N/A,1.0,10.0,N/A,N/A,N/A,N/A,0.0,New,2026.0
394,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbu73774,Aalter,9880.0,appartment,flat,395000.0,2.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2.0,N/A,New,2026.0
395,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbu73768,Aalter,9880.0,appartment,flat,510000.0,3.0,0.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,New,2026.0
401,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbu09104,Aalter,9880.0,appartment,flat,485000.0,2.0,130.0,N/A,0.0,1.0,12.0,N/A,N/A,N/A,N/A,0.0,Excellent,2023.0
405,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbj58058,Aalter,9880.0,appartment,flat,330000.0,2.0,100.0,Super equipped,0.0,1.0,12.0,1.0,N/A,N/A,N/A,0.0,New,2024.0
406,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbj58106,Aalter,9880.0,appartment,flat,442500.0,3.0,138.0,Super equipped,0.0,1.0,14.0,1.0,N/A,N/A,N/A,0.0,New,2024.0
407,https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rwc41271,Aalter,9880.0,appartment,flat,60000.0,2.0,92.0,Fully equipped,0.0,1.0,4.0,N/A,N/A,N/A,2.0,N/A,Excellent,2008.0
410,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rbv25318,Aarschot,3200.0,appartment,flat,459000.0,2.0,102.0,N/A,N/A,1.0,55.0,N/A,N/A,N/A,2.0,N/A,New,2024.0
411,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rwc38387,Aarschot,3200.0,appartment,flat,332817.0,3.0,100.0,Fully equipped,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A
412,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rwc38386,Aarschot,3200.0,appartment,flat,285797.0,2.0,86.0,Fully equipped,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A
417,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rbu98115,Aarschot,3200.0,appartment,flat,239000.0,2.0,84.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,Normal,1947.0
418,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rbu68621,Aarschot,3200.0,appartment,flat,350000.0,2.0,105.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,New,N/A
419,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rbu68620,Aarschot,3200.0,appartment,flat,420000.0,3.0,131.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,4.0,N/A,New,2026.0
420,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rbu68619,Aarschot,3200.0,appartment,flat,363600.0,3.0,113.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,4.0,N/A,New,N/A
421,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rbu67343,Aarschot,3200.0,appartment,flat,275000.0,1.0,80.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,4.0,N/A,New,N/A
423,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rbu65936,Aarschot,3200.0,appartment,flat,299000.0,1.0,66.0,N/A,N/A,1.0,31.0,1.0,80.0,N/A,2.0,N/A,New,2023.0
424,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rbu65935,Aarschot,3200.0,appartment,flat,365000.0,2.0,95.0,N/A,N/A,1.0,31.0,1.0,N/A,N/A,3.0,N/A,New,2023.0
426,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rwc29198,Aarschot,3200.0,appartment,flat,362678.0,2.0,136.0,Fully equipped,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A
427,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rwc38385,Aarschot,3200.0,appartment,flat,258952.0,1.0,76.0,Fully equipped,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A
428,https://immovlan.be/en/detail/ground-floor/for-sale/3200/aarschot/rwc29197,Aarschot,3200.0,appartment,groundFloor,349749.0,3.0,118.0,Fully equipped,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A
430,https://immovlan.be/en/detail/apartment/for-sale/3200/aarschot/rwc22263,Aarschot,3200.0,appartment,flat,366207.0,3.0,143.0,Fully equipped,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,New,N/A
443,https://immovlan.be/en/detail/apartment/for-sale/8700/aarsele/rbu71224,Aarsele,8700.0,appartment,flat,162000.0,1.0,53.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2002.0
444,https://immovlan.be/en/detail/apartment/for-sale/8700/aarsele/rbu67977,Aarsele,8700.0,appartment,flat,377000.0,2.0,114.0,N/A,N/A,1.0,21.0,N/A,N/A,N/A,N/A,N/A,N/A,2024.0
445,https://immovlan.be/en/detail/duplex/for-sale/8700/tielt/rbv35505,Tielt,8700.0,appartment,duplex,228000.0,3.0,146.0,N/A,N/A,1.0,7.0,N/A,N/A,N/A,N/A,N/A,N/A,2005.0
451,https://immovlan.be/en/detail/apartment/for-sale/8700/kanegem/rbv13141,Kanegem,8700.0,appartment,flat,198000.0,2.0,79.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,N/A,2001.0
461,https://immovlan.be/en/detail/ground-floor/for-sale/8700/tielt/rbu39160,Tielt,8700.0,appartment,groundFloor,320000.0,2.0,130.0,N/A,N/A,1.0,60.0,N/A,N/A,N/A,N/A,N/A,N/A,2014.0
465,https://immovlan.be/en/detail/apartment/for-sale/8700/tielt/rbs86214,Tielt,8700.0,appartment,flat,218000.0,3.0,102.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1995.0
466,https://immovlan.be/en/detail/apartment/for-sale/8700/tielt/raj89220,Tielt,8700.0,appartment,flat,279000.0,2.0,70.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,2016.0
467,https://immovlan.be/en/detail/apartment/for-sale/8700/tielt/raj04351,Tielt,8700.0,appartment,flat,305000.0,2.0,70.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,2016.0
468,https://immovlan.be/en/detail/apartment/for-sale/8700/tielt/rai78358,Tielt,8700.0,appartment,flat,295000.0,2.0,80.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,2016.0
474,https://immovlan.be/en/detail/apartment/for-sale/8211/aartrijke/rbu83991,Aartrijke,8211.0,appartment,flat,295000.0,2.0,88.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016.0
482,https://immovlan.be/en/detail/apartment/for-sale/2630/aartselaar/rbu95815,Aartselaar,2630.0,appartment,flat,359000.0,3.0,109.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,2.0,N/A,Excellent,2017.0
489,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd87137,Hannut,4280.0,appartment,flat,260000.0,2.0,87.0,Fully equipped,0.0,1.0,N/A,1.0,N/A,N/A,3.0,0.0,Fully renovated,N/A
490,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd86283,Hannut,4280.0,appartment,flat,270000.0,2.0,87.0,Fully equipped,0.0,1.0,N/A,1.0,N/A,N/A,3.0,0.0,Fully renovated,N/A
494,https://immovlan.be/en/detail/apartment/for-sale/4280/moxhe/vbd86204,Moxhe,4280.0,appartment,flat,260000.0,2.0,90.0,N/A,0.0,0.0,N/A,1.0,N/A,N/A,3.0,N/A,N/A,2006.0
497,https://immovlan.be/en/detail/apartment/for-sale/4280/moxhe/vbd80148,Moxhe,4280.0,appartment,flat,240000.0,2.0,90.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,3.0,N/A,N/A,2006.0
501,https://immovlan.be/en/detail/apartment/for-sale/4280/moxhe/vbd80147,Moxhe,4280.0,appartment,flat,270000.0,2.0,90.0,N/A,0.0,0.0,N/A,1.0,N/A,N/A,3.0,N/A,N/A,2006.0
509,https://immovlan.be/en/detail/apartment/for-sale/4280/moxhe/vbd58848,Moxhe,4280.0,appartment,flat,240000.0,2.0,87.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,3.0,N/A,N/A,2006.0
510,https://immovlan.be/en/detail/apartment/for-sale/4280/moxhe/vbd58847,Moxhe,4280.0,appartment,flat,260000.0,2.0,87.0,N/A,0.0,1.0,N/A,1.0,N/A,N/A,3.0,N/A,N/A,2006.0
511,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd58709,Hannut,4280.0,appartment,flat,240000.0,2.0,87.0,Fully equipped,0.0,0.0,N/A,N/A,N/A,N/A,3.0,0.0,Fully renovated,N/A
512,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd56499,Hannut,4280.0,appartment,flat,249000.0,3.0,106.0,Super equipped,0.0,1.0,14.0,N/A,N/A,N/A,4.0,0.0,New,2025.0
519,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd48403,Hannut,4280.0,appartment,flat,199000.0,2.0,88.0,Super equipped,0.0,1.0,7.0,N/A,N/A,N/A,3.0,0.0,New,2025.0
520,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vwd15499,Hannut,4280.0,appartment,flat,265000.0,2.0,100.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Fully renovated,N/A
521,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vwd15498,Hannut,4280.0,appartment,flat,245000.0,2.0,81.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Fully renovated,N/A
536,https://immovlan.be/en/detail/duplex/for-sale/4557/tinlot/vbd26004,Tinlot,4557.0,appartment,duplex,349000.0,5.0,250.0,N/A,0.0,1.0,13.0,1.0,N/A,N/A,N/A,N/A,Normal,2016.0
550,https://immovlan.be/en/detail/apartment/for-sale/3930/hamont-achel/rbu98364,Hamont-Achel,3930.0,appartment,flat,379000.0,2.0,172.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,Excellent,2006.0
561,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd86964,Ciney,5590.0,appartment,flat,170000.0,2.0,100.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Normal,1991.0
562,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd72114,Ciney,5590.0,appartment,flat,169000.0,2.0,79.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,2.0,0.0,To renovate,1989.0
563,https://immovlan.be/en/detail/penthouse/for-sale/5590/ciney/vbd66068,Ciney,5590.0,appartment,penthouse,220000.0,2.0,75.0,N/A,0.0,1.0,12.0,N/A,N/A,N/A,2.0,N/A,N/A,1875.0
564,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd82216,Ciney,5590.0,appartment,flat,280000.0,3.0,93.0,N/A,N/A,1.0,10.0,N/A,N/A,N/A,N/A,N/A,Normal,2021.0
565,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd82215,Ciney,5590.0,appartment,flat,255000.0,2.0,79.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,N/A,N/A,Normal,2021.0
567,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd85238,Ciney,5590.0,appartment,flat,280000.0,2.0,80.0,N/A,0.0,1.0,11.0,N/A,N/A,N/A,2.0,N/A,New,2019.0
568,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd82538,Ciney,5590.0,appartment,flat,275000.0,2.0,137.0,Fully equipped,0.0,1.0,2.0,N/A,N/A,N/A,2.0,0.0,Normal,1995.0
570,https://immovlan.be/en/detail/studio/for-sale/5590/ciney/vwd16402,Ciney,5590.0,appartment,flatStudio,150000.0,0.0,34.0,Super equipped,N/A,0.0,N/A,N/A,N/A,N/A,1.0,0.0,Excellent,2012.0
583,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd61554,Ciney,5590.0,appartment,flat,270100.0,2.0,89.0,Fully equipped,N/A,1.0,N/A,1.0,N/A,N/A,3.0,0.0,New,2024.0
588,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd54546,Ciney,5590.0,appartment,flat,159000.0,2.0,64.0,Partially equipped,0.0,1.0,3.0,N/A,N/A,N/A,2.0,0.0,To renovate,2004.0
589,https://immovlan.be/en/detail/apartment/for-sale/5590/leignon/vbd53016,Leignon,5590.0,appartment,flat,980000.0,N/A,0.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
597,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd39399,Ciney,5590.0,appartment,flat,165000.0,1.0,46.0,N/A,0.0,0.0,N/A,1.0,373.0,N/A,N/A,N/A,Normal,N/A
599,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd18314,Ciney,5590.0,appartment,flat,180000.0,3.0,95.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Normal,1978.0
603,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60186,Ciney,5590.0,appartment,flat,188965.0,1.0,48.0,Super equipped,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,2026.0
604,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60185,Ciney,5590.0,appartment,flat,325855.0,2.0,90.0,Super equipped,0.0,1.0,7.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
605,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60182,Ciney,5590.0,appartment,flat,249580.0,1.0,68.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
606,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60181,Ciney,5590.0,appartment,flat,349335.0,3.0,101.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
607,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60180,Ciney,5590.0,appartment,flat,304615.0,2.0,83.0,Super equipped,0.0,1.0,7.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
608,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60179,Ciney,5590.0,appartment,flat,249825.0,1.0,67.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
609,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60178,Ciney,5590.0,appartment,flat,183965.0,1.0,48.0,Super equipped,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,New,2026.0
610,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60177,Ciney,5590.0,appartment,flat,299495.0,2.0,82.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
611,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60176,Ciney,5590.0,appartment,flat,295400.0,2.0,81.0,Super equipped,0.0,1.0,7.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
612,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60175,Ciney,5590.0,appartment,flat,305460.0,2.0,88.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
613,https://immovlan.be/en/detail/penthouse/for-sale/5590/ciney/vbb51311,Ciney,5590.0,appartment,penthouse,520600.0,4.0,151.0,Super equipped,0.0,1.0,27.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
614,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb51301,Ciney,5590.0,appartment,flat,243670.0,1.0,67.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
615,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb51300,Ciney,5590.0,appartment,flat,310560.0,2.0,82.0,Super equipped,0.0,1.0,11.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
616,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb51291,Ciney,5590.0,appartment,flat,245160.0,1.0,67.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
617,https://immovlan.be/en/detail/penthouse/for-sale/5590/ciney/vbb51290,Ciney,5590.0,appartment,penthouse,375940.0,3.0,101.0,Super equipped,0.0,1.0,21.0,N/A,N/A,N/A,N/A,N/A,New,2026.0
620,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd41472,Ciney,5590.0,appartment,flat,230000.0,2.0,80.0,N/A,0.0,1.0,6.0,N/A,N/A,N/A,N/A,N/A,Normal,N/A
623,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd15711,Ciney,5590.0,appartment,flat,245000.0,2.0,90.0,N/A,0.0,1.0,14.0,N/A,N/A,N/A,N/A,N/A,Excellent,N/A
626,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd68749,Ciney,5590.0,appartment,flat,350000.0,3.0,131.0,N/A,0.0,0.0,N/A,1.0,100.0,N/A,2.0,0.0,Excellent,2012.0
638,https://immovlan.be/en/detail/apartment/for-sale/4219/wasseiges/vbd67556,Wasseiges,4219.0,appartment,flat,385000.0,2.0,110.0,N/A,0.0,0.0,N/A,1.0,N/A,N/A,N/A,1.0,N/A,1918.0
657,https://immovlan.be/en/detail/apartment/for-sale/6280/gerpinnes/vbd44031,Gerpinnes,6280.0,appartment,flat,367000.0,2.0,113.0,Super equipped,0.0,1.0,23.0,1.0,N/A,N/A,3.0,0.0,Excellent,2016.0
658,https://immovlan.be/en/detail/apartment/for-sale/6280/loverval/vbd41381,Loverval,6280.0,appartment,flat,199000.0,2.0,108.0,N/A,0.0,1.0,9.0,N/A,N/A,N/A,2.0,1.0,Normal,N/A
659,https://immovlan.be/en/detail/apartment/for-sale/6280/loverval/vbd30328,Loverval,6280.0,appartment,flat,365443.0,2.0,118.0,N/A,N/A,1.0,11.0,N/A,N/A,N/A,2.0,N/A,N/A,N/A
660,https://immovlan.be/en/detail/apartment/for-sale/6280/gerpinnes/vbd11576,Gerpinnes,6280.0,appartment,flat,277000.0,2.0,105.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,3.0,0.0,Normal,1991.0
661,https://immovlan.be/en/detail/penthouse/for-sale/6280/loverval/vbc17604,Loverval,6280.0,appartment,penthouse,923000.0,3.0,194.0,N/A,N/A,1.0,195.0,N/A,N/A,N/A,3.0,N/A,N/A,N/A
688,https://immovlan.be/en/detail/apartment/for-sale/9991/adegem/rbv27299,Adegem,9991.0,appartment,flat,165000.0,1.0,85.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,Normal,N/A
691,https://immovlan.be/en/detail/apartment/for-sale/9991/adegem/rbv12248,Adegem,9991.0,appartment,flat,526500.0,2.0,144.0,N/A,N/A,1.0,15.0,1.0,N/A,N/A,2.0,N/A,New,2026.0
